Workflow ID,APE version,Has bug,Question,Constraint,Ontology,Workflow length,Signature error,Semantic imprecision error,Redundancy error,Data quality error,Correct answer?,Notes,Workflow description
4.S.25,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) ObjectRegionToExistenceRaster(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.26,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) ObjectRegionToExistenceRaster(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.27,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) KernelDensityRegion(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.28,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) KernelDensityRegion(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.29,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) VectorContourToFieldRaster(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.30,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorContourToFieldRaster(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.31,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorCoverageToFieldRaster(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsCount(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.32,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) KernelDensityRegion(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsSum(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.33,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,0.00,0.00,1.00,1.00,"Shouldn't be sum, but close enough",VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) VectorContourToFieldRaster(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsSum(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.34,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) EuclideanDistanceRegion(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.35,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) EuclideanDistanceRegion(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.36,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,0.00,0.00,0.00,1.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) VectorCoverageToFieldRaster(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.37,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) ObjectRegionToExistenceRaster(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.38,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) ObjectRegionToExistenceRaster(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.39,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.1] <- (UsedT0.0) KernelDensityRegion(Tool1) RasterA(MemT1.0) [MemT0.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
4.S.40,0.9.1,0.00,4.00,Zonal statistics,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,VectorRegionA(MemT0.0) VectorRegionA(MemT0.1) VectorRegionA(UsedT0.0) [MemT0.0] <- (UsedT0.0) KernelDensityRegion(Tool1) RasterA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) RasterA(UsedT1.1) ZonalStatisticsMedian(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.F.01,0.9.1,1.00,5.00,,Full,2.00,0.00,0.00,0.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalALatticeVectorA(UsedT2.0)
5.F.02,0.9.1,1.00,5.00,,Full,2.00,0.00,0.00,0.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalALatticeVectorA(UsedT2.0)
5.F.03,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,0.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsInterval(Tool1) CoverageIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) CoverageIntervalA(UsedT1.0) CoverageToIntervalFieldRaster(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.04,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) RasterToContourInterval(Tool3) [MemT2.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.05,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) RasterToContourInterval(Tool3) [MemT2.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.06,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT1.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.07,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) IntervalAObjectVector(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAObjectVector(UsedT2.0) [MemT0.1] <- (UsedT2.1) LatticeVectorA(UsedT2.1) SpatialJoinMeanTessInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.08,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,"It is strange that the output of RasterToContourInterval is FieldRasterIRA. But it is correct!
",IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) FieldRasterIRA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIRA(UsedT2.1) ZonalStatisticsMeanIntervalIRA(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.09,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) IntervalAObjectVector(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAObjectVector(UsedT2.0) [MemT0.1] <- (UsedT2.1) LatticeVectorA(UsedT2.1) SpatialJoinMeanTessInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.10,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.11,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,"It is strange that the output of RasterToContourInterval is FieldRasterIRA. But it is correct!
",IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) FieldRasterIRA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIRA(UsedT2.1) ZonalStatisticsMeanIntervalIRA(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.12,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.13,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT1.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.14,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,"It is strange that the output of RasterToContourInterval is FieldRasterIRA. But it is correct!
",IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.15,0.9.1,1.00,5.00,,Full,3.00,0.00,0.00,1.00,0.00,1.00,"It is strange that the output of RasterToContourInterval is FieldRasterIRA. But it is correct!
",IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.16,0.9.1,1.00,5.00,,Full,4.00,1.00,1.00,0.00,0.00,0.00,The output of RasterToContourInterval is wrong.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) ExistenceVector(MemT2.0) [MemT2.0] <- (UsedT2.0) ExistenceVector(UsedT2.0) MergeExistenceVectorToObjectVector(Tool3) IntervalAObjectVector(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalAObjectVector(UsedT3.0) [MemT0.1] <- (UsedT3.1) LatticeVectorA(UsedT3.1) SpatialJoinMeanTessInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.17,0.9.1,1.00,5.00,,Full,4.00,0.00,0.00,1.00,1.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsInterval(Tool1) CoverageIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) CoverageIntervalA(UsedT1.0) CoverageToIntervalFieldRaster(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) RasterToContourInterval(Tool3) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT2.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.18,0.9.1,1.00,5.00,,Full,4.00,0.00,0.00,1.00,1.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) RasterToContourInterval(Tool2) IntervalAObjectVector(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) RasterToContourInterval(Tool3) [MemT2.0] <- (UsedT3.0) IntervalAObjectVector(UsedT3.0) [MemT0.1] <- (UsedT3.1) LatticeVectorA(UsedT3.1) SpatialJoinMeanTessInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.19,0.9.1,1.00,5.00,,Full,4.00,0.00,0.00,1.00,0.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) RasterToContourInterval(Tool3) [MemT1.0] <- (UsedT3.0) FieldRasterIntervalA(UsedT3.0) RasterToContourInterval(Tool4) [MemT2.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.20,0.9.1,1.00,5.00,,Full,4.00,0.00,0.00,1.00,0.00,1.00,Counting this as a redundant tool. But not sure what's up here.,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) RasterToContourInterval(Tool3) [MemT1.0] <- (UsedT3.0) FieldRasterIntervalA(UsedT3.0) RasterToContourInterval(Tool4) [MemT2.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.21,0.9.1,0.00,5.00,Zonal statistics,Full,2.00,0.00,0.00,0.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalALatticeVectorA(UsedT2.0)
5.F.22,0.9.1,0.00,5.00,Zonal statistics,Full,2.00,0.00,0.00,0.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT0.1] <- (UsedT1.0) LatticeVectorA(UsedT1.0) [MemT1.0] <- (UsedT1.1) FieldRasterIntervalA(UsedT1.1) ZonalStatisticsMeanInterval(Tool2) IntervalALatticeVectorA(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalALatticeVectorA(UsedT2.0)
5.F.23,0.9.1,0.00,5.00,Zonal statistics,Full,3.00,0.00,0.00,0.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsInterval(Tool1) CoverageIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) CoverageIntervalA(UsedT1.0) CoverageToIntervalFieldRaster(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
